Item_No,Description,Location Code,Stock_Qty,Status
MLWM-1491-K-W-SIL,No Description,LF-SIL-017,18424.0,CRITICAL (Critical)
MLWM-1491-K-W-SIL,No Description,SUS-1621,3600.0,CRITICAL (Critical)
MLWM-1491-P-MW-HAR,No Description,LF-HAR-E57,12592.0,CRITICAL (Critical)
MLWM-1491-P-MW-HAR,No Description,MAN-0089,1440.0,CRITICAL (Critical)
MLWM-1491-P-MW-HAR,No Description,MOH-0537,1989.0,CRITICAL (Critical)
MLWM-1491-P-MW-SIL,Gold 16A Switch Plate SIL,LF-SIL-017,335.0,CRITICAL (Critical)
MLWM-1491-P-MW-SIL,Gold 16A Switch Plate SIL,OSE-0006,2000.0,CRITICAL (Critical)
MLWM-1491-P-MW-SIL,No Description,LF-SIL-017,7295.0,CRITICAL (Critical)
MLWM-1491-P-SIL,Gold 16A Switch Plate SIL  -  With Material,LF-SIL-017,2500.0,CRITICAL (Critical)
MLWM-1491-P-W-SIL,Gold 16A Switch Plate SIL,LF-SIL-017,35614.0,CRITICAL (Critical)
MLWM-1491-P-W-SIL,Gold 16A Switch Plate SIL,OSE-0006,1440.0,CRITICAL (Critical)
MLWM-1491-P-W-SIL,No Description,LF-SIL-017,9434.0,CRITICAL (Critical)
MLWM-1551-B,Gold 2Pin Soc Base  -  With Ma,AKM-1529,3751.0,CRITICAL (Critical)
MLWM-1551-B,Gold 2Pin Soc Base  -  With Material,LF-SIL-017,3350.0,CRITICAL (Critical)
MLWM-1551-P-W-SIL,No Description,LF-SIL-017,1481.0,CRITICAL (Critical)
MLWM-1551-P-W-SIL,Plate  -  Gold 2 Pin Socket 6A,AKM-1529,3751.0,CRITICAL (Critical)
MLWM-1551-P-W-SIL,Plate  -  Gold 2 Pin Socket 6A  -  With Material,LF-SIL-017,5677.0,CRITICAL (Critical)
MLWM-1621-B,Gold 3pin Socket Base  -  With,ANC-1656,15835.0,CRITICAL (Critical)
MLWM-1621-B,Gold 3pin Socket Base  -  With,RAJ-696,33850.0,CRITICAL (Critical)
MLWM-1621-B,Gold 3pin Socket Base  -  With,RRM-1541,29463.0,CRITICAL (Critical)
MLWM-1621-B,Gold 3pin Socket Base  -  With,SHI-458,2200.0,CRITICAL (Critical)
MLWM-1621-B,Gold 3pin Socket Base  -  With Material,LF-AND-28,1560.0,CRITICAL (Critical)
MLWM-1621-B,Gold 3pin Socket Base  -  With Material,LF-SIL-017,151450.0,MODERATE (Moderate)
MLWM-1621-B,No Description,LF-AND-28,15680.0,CRITICAL (Critical)
MLWM-1621-B,No Description,LF-SIL-017,60000.0,MODERATE (Moderate)
MLWM-1621-B-SIL,Gold 3pin Socket Base SIL  -  With Material,LF-SIL-017,31480.0,CRITICAL (Critical)
MLWM-1621-P-MUM,Gold 3pin Socket Plate MUM  -  With Material,LF-SIL-017,610.0,CRITICAL (Critical)
MLWM-1621-P-MW-SIL,Gold 3pin Socket Plate SIL,LF-SIL-017,900.0,CRITICAL (Critical)
MLWM-1621-P-MW-SIL,No Description,LF-SIL-017,272.0,CRITICAL (Critical)
MLWM-1621-P-W-SIL,No Description,ANC-1656,15835.0,CRITICAL (Critical)
MLWM-1621-P-W-SIL,No Description,LF-SIL-017,8642.0,CRITICAL (Critical)
MLWM-1621-P-W-SIL,No Description,RAJ-696,28800.0,CRITICAL (Critical)
MLWM-1621-P-W-SIL,No Description,RRM-1541,28800.0,CRITICAL (Critical)
MLWM-1686-P-MW-HAR,Gold 16A Soc Plate HAR,LF-HAR-E57,9831.0,CRITICAL (Critical)
MLWM-1686-P-MW-SIL,Gold 16A Soc Plate SIL,LF-SIL-017,1120.0,CRITICAL (Critical)
MLWM-1686-P-MW-SIL,No Description,GHA-2127,1800.0,CRITICAL (Critical)
MLWM-1686-P-MW-SIL,No Description,LF-SIL-017,816.0,CRITICAL (Critical)
MLWM-1686-P-W-SIL,Gold 16A Soc Plate SIL,LF-SIL-017,215.0,CRITICAL (Critical)
MLWM-1686-P-W-SIL,No Description,AKM-1529,5760.0,CRITICAL (Critical)
MLWM-1686-P-W-SIL,No Description,LF-SIL-017,1354.0,CRITICAL (Critical)
MLWM-18086-B,Estella 5 Step Regulator Base  -  With Material,LF-VAS-006,752.0,CRITICAL (Critical)
MLWM-18146-BK,No Description,LF-VAS-006,752.0,CRITICAL (Critical)
MLWM-18146-IB-VAS,Estella Combo Lamp Inner Base (with Material),LF-VAS-006,211.0,CRITICAL (Critical)
MLWM-18146-IB-VAS,No Description,LF-VAS-006,200.0,CRITICAL (Critical)
MLWM-18146-K-VAS,Estella Combo Lamp Knob (with Material),LF-VAS-006,410.0,CRITICAL (Critical)
MLWM-18146-K-VAS,No Description,LF-VAS-006,200.0,CRITICAL (Critical)
MLWM-18146-R-VAS,Estella Combo Lamp Ring  -  With Material,LF-VAS-006,425.0,CRITICAL (Critical)
MLWM-18146-R-VAS,No Description,LF-VAS-006,200.0,CRITICAL (Critical)
MLWM-18191-B-VAS,Estella Buzzer 2M Base - With Material - VAS,LF-VAS-006,8.0,CRITICAL (Critical)
MLWM-18191-B-VAS,No Description,LF-VAS-006,1050.0,CRITICAL (Critical)
MLWM-18191-P-VAS,Estella Buzzer 2M Plate - With Material - VAS,LF-VAS-006,8.0,CRITICAL (Critical)
MLWM-1831-B-MW-SIL,Gold Indicator Base,LF-SIL-017,20661.0,CRITICAL (Critical)
MLWM-1831-B-MW-SIL,No Description,DGE-1535,7200.0,CRITICAL (Critical)
MLWM-1831-B-MW-SIL,No Description,LF-SIL-017,7000.0,CRITICAL (Critical)
MLWM-1831-B-W-SIL,Gold Indicator Base,LF-SIL-017,19207.0,CRITICAL (Critical)
MLWM-1831-B-W-SIL,No Description,DGE-1535,7200.0,CRITICAL (Critical)
MLWM-18501-K,Estella Plate Indicator Kaach (with Material),LF-VAS-006,70.0,CRITICAL (Critical)
MLWM-18501-T,No Description,LF-VAS-006,1000.0,CRITICAL (Critical)
MLWM-18502-B,Estella Plate 2M Base  -  With Material,LF-VAS-006,6180.0,CRITICAL (Critical)
MLWM-18502-T,Estella 2M Top Smooth White  -,CKS-2204,700.0,CRITICAL (Critical)
MLWM-18502-T,No Description,LF-VAS-006,500.0,CRITICAL (Critical)
MLWM-18503-B,Estella Plate 3M Base  -  With Material,LF-VAS-006,2100.0,CRITICAL (Critical)
MLWM-18503-T,No Description,LF-VAS-006,500.0,CRITICAL (Critical)
MLWM-18504-B,Estella Plate 4M Base  -  With Material,LF-VAS-006,2800.0,CRITICAL (Critical)
MLWM-18504-T,Estella 4M Top Smooth White  -,CKS-2204,1000.0,CRITICAL (Critical)
MLWM-18504-T,No Description,LF-VAS-006,1400.0,CRITICAL (Critical)
MLWM-18506-B,Estella Plate 6M Base  -  With Material,LF-VAS-006,3360.0,CRITICAL (Critical)
MLWM-18506-T,Estella 6M Top Smooth White  -,CKS-2204,505.0,CRITICAL (Critical)
MLWM-18506-T,Estella 6M Top Smooth White  -  With Material,LF-VAS-006,1630.0,CRITICAL (Critical)
MLWM-18506-T,No Description,LF-VAS-006,2000.0,CRITICAL (Critical)
MLWM-18508-B,Estella Plate 8H Base  -  With Material,LF-VAS-006,1580.0,CRITICAL (Critical)
MLWM-18508-T,No Description,LF-VAS-006,500.0,CRITICAL (Critical)
MLWM-18509-B,Estella Plate 8Sq Base  -  With Material,LF-VAS-006,540.0,CRITICAL (Critical)
MLWM-18509-T,Estella 8SqM Top Smooth White  -  With Material,LF-VAS-006,250.0,CRITICAL (Critical)
MLWM-18509-T,No Description,LF-VAS-006,1200.0,CRITICAL (Critical)
MLWM-18512-B,Estella Plate 12M Base  -  With Material,LF-VAS-006,1593.0,CRITICAL (Critical)
MLWM-18516-B,Estella Plate 16M Base  -  With Material,LF-VAS-006,2050.0,CRITICAL (Critical)
MLWM-18516-T,Estella 16M Top Smooth White  -  With Material,LF-VAS-006,510.0,CRITICAL (Critical)
MLWM-18516-T,No Description,LF-VAS-006,600.0,CRITICAL (Critical)
MLWM-18518-B,Estella Plate 18M Base  -  With Material,LF-VAS-006,800.0,CRITICAL (Critical)
MLWM-18518-T,No Description,LF-VAS-006,1000.0,CRITICAL (Critical)
MLWM-1861-B-MW-SIL,Gold KK Base,LF-SIL-017,7647.0,CRITICAL (Critical)
MLWM-1861-B-W-SIL,Gold KK Base,LF-SIL-017,105600.0,MODERATE (Moderate)
MLWM-1861-K-MW-SIL,Gold KK Knob,LF-SIL-017,20350.0,CRITICAL (Critical)
MLWM-1861-K-W-SIL,Gold KK Knob,LF-SIL-017,3571.0,CRITICAL (Critical)
MLWM-1861-P-MW-SIL,Gold KK Plate,LF-SIL-017,4946.0,CRITICAL (Critical)
MLWM-1861-P-W-SIL,Gold KK Plate,LF-SIL-017,55578.0,MODERATE (Moderate)
MLWM-18902-B-VAS,Posh 2M Plate Base- With Material - VAS,LF-VAS-006,1328.0,CRITICAL (Critical)
MLWM-18902-T-VAS,Posh 2M Plate Top- With Material - VAS,LF-VAS-006,594.0,CRITICAL (Critical)
MLWM-18903-B-VAS,Posh 3M Plate Base- With Material - VAS,LF-VAS-006,2061.0,CRITICAL (Critical)
MLWM-18903-T-VAS,Posh 3M Plate Top- With Material - VAS,LF-VAS-006,2050.0,CRITICAL (Critical)
MLWM-18904-B-VAS,Posh 4M Plate Base- With Material - VAS,LF-VAS-006,490.0,CRITICAL (Critical)
MLWM-18904-T-VAS,Posh 4M Plate Top- With Material - VAS,LF-VAS-006,1013.0,CRITICAL (Critical)
MLWM-18906-B-VAS,Posh 6M Plate Base- With Material - VAS,LF-VAS-006,151.0,CRITICAL (Critical)
MLWM-18906-T-VAS,Posh 6M Plate Top- With Material - VAS,LF-VAS-006,930.0,CRITICAL (Critical)
MLWM-18908-B-VAS,No Description,LF-VAS-006,33.0,CRITICAL (Critical)
MLWM-18908-T-VAS,Posh 8M Hor. Plate Top- With Material - VAS,LF-VAS-006,510.0,CRITICAL (Critical)
MLWM-18910-B-VAS,Posh 10M Plate Base- With Material - VAS,LF-VAS-006,787.0,CRITICAL (Critical)
MLWM-18910-T,No Description,LF-VAS-006,1000.0,CRITICAL (Critical)
MLWM-18912-B,No Description,LF-VAS-006,700.0,CRITICAL (Critical)
MLWM-18912-B-VAS,Posh 12M Plate Base- With Material - VAS,LF-VAS-006,509.0,CRITICAL (Critical)
MLWM-18912-T-VAS,No Description,LF-VAS-006,171.0,CRITICAL (Critical)
MLWM-18912-T-VAS,Posh 12M Plate Top- With Material - VAS,LF-VAS-006,129.0,CRITICAL (Critical)
MLWM-18918-B-VAS,Posh 18M Plate Base- With Material - VAS,LF-VAS-006,580.0,CRITICAL (Critical)
MLWM-18918-T-VAS,Posh 18M Plate Top- With Material - VAS,LF-VAS-006,1310.0,CRITICAL (Critical)
MLWM-19146-K-VAS,Estella Combo Lamp Knob (with,VIS-0516,7.0,CRITICAL (Critical)
MLWM-19146-R-VAS,Estella Combo Lamp Ring  -  Wi,VIS-0516,2.0,CRITICAL (Critical)
MLWM-19191-P-VAS,No Description,LF-VAS-006,1500.0,CRITICAL (Critical)
MLWM-1951-B-HAR,Glow 6A PlugTop Base,LF-HAR-E57,11650.0,CRITICAL (Critical)
MLWM-1951-B-HAR,Glow 6A PlugTop Base,SHA-0061,12691.0,CRITICAL (Critical)
MLWM-1951-B-HAR,No Description,SHA-0061,10800.0,CRITICAL (Critical)
MLWM-1951-K-HAR,Glow PlugTop Ind Kaach,LF-HAR-E57,7710.0,CRITICAL (Critical)
MLWM-1951-K-HAR,Glow PlugTop Ind Kaach,SHA-0061,23093.0,CRITICAL (Critical)
MLWM-1951-K-HAR,No Description,AVI-0161,2880.0,CRITICAL (Critical)
MLWM-1951-K-HAR,No Description,LF-HAR-E57,8510.0,CRITICAL (Critical)
MLWM-1951-K-HAR,No Description,SHA-0061,25200.0,CRITICAL (Critical)
MLWM-1951-P-HAR,Glow 6A Top Patti,SHA-0061,12691.0,CRITICAL (Critical)
MLWM-1951-P-HAR,No Description,LF-HAR-E57,22800.0,CRITICAL (Critical)
MLWM-1951-P-HAR,No Description,SHA-0061,10800.0,CRITICAL (Critical)
MLWM-1951-T-HAR,Glow 6A PlugTop Cover,LF-HAR-E57,15680.0,CRITICAL (Critical)
MLWM-1951-T-HAR,Glow 6A PlugTop Cover,SHA-0061,12691.0,CRITICAL (Critical)
MLWM-1951-T-HAR,No Description,SHA-0061,10800.0,CRITICAL (Critical)
MLWM-1961-B-HAR,Glow 16A PlugTop Base,LF-HAR-E57,4810.0,CRITICAL (Critical)
MLWM-1961-B-HAR,Glow 16A PlugTop Base,SHA-0061,10402.0,CRITICAL (Critical)
MLWM-1961-B-HAR,No Description,AVI-0161,2880.0,CRITICAL (Critical)
MLWM-1961-B-HAR,No Description,LF-HAR-E57,8970.0,CRITICAL (Critical)
MLWM-1961-B-HAR,No Description,SHA-0061,14400.0,CRITICAL (Critical)
MLWM-1961-P-HAR,Glow 16A Top Patti,LF-HAR-E57,11730.0,CRITICAL (Critical)
MLWM-1961-P-HAR,Glow 16A Top Patti,SHA-0061,10402.0,CRITICAL (Critical)
MLWM-1961-P-HAR,No Description,AVI-0161,2880.0,CRITICAL (Critical)
MLWM-1961-P-HAR,No Description,LF-HAR-E57,10480.0,CRITICAL (Critical)
MLWM-1961-P-HAR,No Description,SHA-0061,14400.0,CRITICAL (Critical)
MLWM-1961-T-HAR,Glow 16A PlugTop Cover,LF-HAR-E57,2370.0,CRITICAL (Critical)
MLWM-1961-T-HAR,Glow 16A PlugTop Cover,SHA-0061,10402.0,CRITICAL (Critical)
MLWM-1961-T-HAR,No Description,AVI-0161,2880.0,CRITICAL (Critical)
MLWM-1961-T-HAR,No Description,LF-HAR-E57,9340.0,CRITICAL (Critical)
MLWM-1961-T-HAR,No Description,SHA-0061,14400.0,CRITICAL (Critical)
MLWM-1966-B,No Description,LF-SIL-017,60000.0,MODERATE (Moderate)
MLWM-1966-S,No Description,LF-SIL-017,60120.0,MODERATE (Moderate)
MLWM-1966-S,Sonic 6A Plug Top & Bottom Set  -  With Material,LF-SIL-017,360.0,CRITICAL (Critical)
MLWM-1966-T,No Description,LF-SIL-017,60000.0,MODERATE (Moderate)
MLWM-19702-T-VAS,Marvel Plate 2M Top- With Mate,FAB-1054,1000.0,CRITICAL (Critical)
MLWM-19702-T-VAS,Marvel Plate 2M Top- With Material - VAS,LF-VAS-006,590.0,CRITICAL (Critical)
MLWM-19704-T-VAS,Marvel Plate 4M Top- With Material - VAS,LF-VAS-006,1109.0,CRITICAL (Critical)
MLWM-19706-T-VAS,Marvel Plate 6M Top- With Material - VAS,LF-VAS-006,1060.0,CRITICAL (Critical)
MLWM-19708-T-VAS,Marvel Plate 8H Top- With Material - VAS,LF-VAS-006,1046.0,CRITICAL (Critical)
MLWM-1971-B,No Description,LF-SIL-017,60000.0,MODERATE (Moderate)
MLWM-1971-S,No Description,LF-SIL-017,60030.0,MODERATE (Moderate)
MLWM-1971-S,Sonic 16A Plug Top & Bottom Set  -  With Material,LF-SIL-017,350.0,CRITICAL (Critical)
MLWM-1971-T,No Description,LF-SIL-017,60000.0,MODERATE (Moderate)
MLWM-19712-T-VAS,Marvel Plate 12M Top- With Material - VAS,LF-VAS-006,514.0,CRITICAL (Critical)
MLWM-19806-B-VAS,Marvel Plate 6M Base  -  With Material,LF-VAS-006,1404.0,CRITICAL (Critical)
MLWM-1986-B-MW-SIL,Deluxe PlugTop 6A Base SIL,LF-SIL-017,1071.0,CRITICAL (Critical)
MLWM-1986-B-MW-SIL,Deluxe PlugTop 6A Base SIL,SHA-712,10034.0,CRITICAL (Critical)
MLWM-1986-B-MW-SIL,No Description,LF-SIL-017,11749.0,CRITICAL (Critical)
MLWM-1986-B-MW-SIL,No Description,RAJ-627,5007.0,CRITICAL (Critical)
MLWM-1986-B-MW-SIL,No Description,SHA-712,3514.0,CRITICAL (Critical)
MLWM-1986-B-SIL,Deluxe PlugTop 6A Base SIL  -  With Material,LF-SIL-017,557.0,CRITICAL (Critical)
MLWM-1986-B-W-SIL,Deluxe PlugTop 6A Base SIL,RAJ-627,6016.0,CRITICAL (Critical)
MLWM-1986-B-W-SIL,No Description,JAI-621,7200.0,CRITICAL (Critical)
MLWM-1986-B-W-SIL,No Description,LF-SIL-017,25429.0,CRITICAL (Critical)
MLWM-1986-B-W-SIL,No Description,SHA-712,2015.0,CRITICAL (Critical)
MLWM-1986-C-MW-SIL,Deluxe PlugTop 6A Cover SIL,LF-SIL-017,2076.0,CRITICAL (Critical)
MLWM-1986-C-MW-SIL,Deluxe PlugTop 6A Cover SIL,SHA-712,10034.0,CRITICAL (Critical)
MLWM-1986-C-MW-SIL,No Description,LF-SIL-017,33386.0,CRITICAL (Critical)
MLWM-1986-C-MW-SIL,No Description,RAJ-627,5007.0,CRITICAL (Critical)
MLWM-1986-C-MW-SIL,No Description,SHA-712,3514.0,CRITICAL (Critical)
MLWM-1986-C-W-SIL,Deluxe PlugTop 6A Cover SIL,LF-SIL-017,455.0,CRITICAL (Critical)
MLWM-1986-C-W-SIL,Deluxe PlugTop 6A Cover SIL,RAJ-627,6016.0,CRITICAL (Critical)
MLWM-1986-C-W-SIL,No Description,JAI-621,7200.0,CRITICAL (Critical)
MLWM-1986-C-W-SIL,No Description,LF-SIL-017,29447.0,CRITICAL (Critical)
MLWM-1986-C-W-SIL,No Description,SHA-712,2015.0,CRITICAL (Critical)
MLWM-1986-O,No Description,LF-SIL-017,43200.0,CRITICAL (Critical)
MLWM-1986-O,PlugTop 6A Bush (Grey) (with M,JAI-621,7200.0,CRITICAL (Critical)
MLWM-1986-O,PlugTop 6A Bush (Grey) (with M,RAJ-627,11023.0,CRITICAL (Critical)
MLWM-1986-O,PlugTop 6A Bush (Grey) (with M,SHA-712,15563.0,CRITICAL (Critical)
MLWM-1986-O,PlugTop 6A Bush (Grey) (with Material),LF-SIL-017,10280.0,CRITICAL (Critical)
MLWM-19902-T-VAS,Posh Grey 2M Plate - Colour With Material,LF-VAS-006,595.0,CRITICAL (Critical)
MLWM-19903-T-VAS,Posh Grey 3M Plate - Colour With Material,LF-VAS-006,190.0,CRITICAL (Critical)
MLWM-19904-T-VAS,Posh Grey 4M Plate - Colour With Material,LF-VAS-006,10.0,CRITICAL (Critical)
MLWM-19908-T-VAS,No Description,LF-VAS-006,310.0,CRITICAL (Critical)
MLWM-19908-T-VAS,Posh Grey 8H Plate - Colour With Material,LF-VAS-006,40.0,CRITICAL (Critical)
MLWM-1991-B-MW-SIL,No Description,GHA-2127,6193.0,CRITICAL (Critical)
MLWM-1991-B-MW-SIL,No Description,LF-SIL-017,10510.0,CRITICAL (Critical)
MLWM-1991-B-MW-SIL,No Description,SHA-712,7200.0,CRITICAL (Critical)
MLWM-1991-B-W-SIL,Deluxe PlugTop 16A Base SIL,GHA-2127,1056.0,CRITICAL (Critical)
MLWM-1991-B-W-SIL,Deluxe PlugTop 16A Base SIL,LF-SIL-017,7865.0,CRITICAL (Critical)
MLWM-1991-B-W-SIL,No Description,LF-SIL-017,14684.0,CRITICAL (Critical)
MLWM-1991-C-MW-SIL,No Description,GHA-2127,6193.0,CRITICAL (Critical)
MLWM-1991-C-MW-SIL,No Description,LF-SIL-017,36844.0,CRITICAL (Critical)
MLWM-1991-C-MW-SIL,No Description,SHA-712,7200.0,CRITICAL (Critical)
MLWM-1991-C-SIL,Deluxe PlugTop 16A Cover SIL  -  With Material,LF-SIL-017,2550.0,CRITICAL (Critical)
MLWM-1991-C-W-SIL,Deluxe PlugTop 16A Cover SIL,GHA-2127,1056.0,CRITICAL (Critical)
MLWM-1991-C-W-SIL,Deluxe PlugTop 16A Cover SIL,LF-SIL-017,7029.0,CRITICAL (Critical)
MLWM-1991-C-W-SIL,No Description,LF-SIL-017,14983.0,CRITICAL (Critical)
MLWM-1991-O,No Description,LF-SIL-017,43200.0,CRITICAL (Critical)
MLWM-1991-O,PlugTop 16A Bush (Grey) (with,GHA-2127,7249.0,CRITICAL (Critical)
MLWM-1991-O,PlugTop 16A Bush (Grey) (with,SHA-712,7200.0,CRITICAL (Critical)
MLWM-1991-O,PlugTop 16A Bush (Grey) (with Material),LF-SIL-017,39280.0,CRITICAL (Critical)
MLWM-1991-O-HAR,PlugTop 16A Bush (Grey) (with Material),LF-HAR-E57,4330.0,CRITICAL (Critical)
MLWM-1991-W,No Description,LF-SIL-017,27000.0,CRITICAL (Critical)
MLWM-1991-W,PlugTop 6A / 16A White Washer,GHA-2127,14498.0,CRITICAL (Critical)
MLWM-1991-W,PlugTop 6A / 16A White Washer,JAI-621,7200.0,CRITICAL (Critical)
MLWM-1991-W,PlugTop 6A / 16A White Washer,RAJ-627,11023.0,CRITICAL (Critical)
MLWM-1991-W,PlugTop 6A / 16A White Washer,SHA-712,29963.0,CRITICAL (Critical)
MLWM-1991-W,PlugTop 6A / 16A White Washer  -  With Material,LF-SIL-017,27670.0,CRITICAL (Critical)
MLWM-1991-W-HAR,PlugTop 6A / 16A White Washer,AVI-0161,2880.0,CRITICAL (Critical)
MLWM-1991-W-HAR,PlugTop 6A / 16A White Washer,SHA-0061,48293.0,CRITICAL (Critical)
MLWM-1991-W-HAR,PlugTop 6A / 16A White Washer - With Material,LF-HAR-E57,4460.0,CRITICAL (Critical)
MLWM-19910-T-VAS,No Description,LF-VAS-006,830.0,CRITICAL (Critical)
MLWM-2086-B-HAR,No Description,LF-HAR-E57,5015.0,CRITICAL (Critical)
MLWM-2086-B-HAR,No Description,MOH-0537,22548.0,CRITICAL (Critical)
MLWM-2086-T-HAR,No Description,LF-HAR-E57,5015.0,CRITICAL (Critical)
MLWM-2086-T-HAR,No Description,MOH-0537,22548.0,CRITICAL (Critical)
MLWM-2091-B,Gold Iron Connector Plastic Bu,DHE-724,1000.0,CRITICAL (Critical)
MLWM-2091-B,Gold Iron Connector Plastic Bush (with Material),LF-SIL-017,2000.0,CRITICAL (Critical)
MLWM-2091-K,Gold Iron Connector Indicator,DHE-724,1000.0,CRITICAL (Critical)
MLWM-2091-K,Gold Iron Connector Indicator Glass (with Material),LF-SIL-017,4000.0,CRITICAL (Critical)
MLWM-21001-K-HAR,No Description,LF-HAR-E57,610.0,CRITICAL (Critical)
MLWM-21006-B-HAR,Teron 2way Switch 6A Base,LF-HAR-E57,12190.0,CRITICAL (Critical)
MLWM-21016-B-HAR,Teron 1way Switch 16A Base - With Material,LF-HAR-E57,7500.0,CRITICAL (Critical)
MLWM-21041-P-HAR,Teron Universal Socket 16A Plate,LF-HAR-E57,1393.0,CRITICAL (Critical)
MLWM-21061-B-HAR,Teron Neon Indicator Base,LF-HAR-E57,13300.0,CRITICAL (Critical)
MLWM-21066-K-HAR,Teron Mini Dimmer Knob,DKS-1562,2000.0,CRITICAL (Critical)
MLWM-21066-P-HAR,Teron Mini Dimmer Plate,DKS-1562,2000.0,CRITICAL (Critical)
MLWM-21071-K-HAR,No Description,DKS-1562,1000.0,CRITICAL (Critical)
MLWM-21071-K-HAR,No Description,LF-HAR-E57,6000.0,CRITICAL (Critical)
MLWM-21071-K-HAR,Teron 4Step Regulator Knob,LF-HAR-E57,1730.0,CRITICAL (Critical)
MLWM-21071-P-HAR,No Description,DKS-1562,1000.0,CRITICAL (Critical)
MLWM-21071-P-HAR,Teron 4Step Regulator Plate,LF-HAR-E57,70.0,CRITICAL (Critical)
MLWM-21076-B-HAR,No Description,DKS-1562,1000.0,CRITICAL (Critical)
MLWM-21076-B-HAR,Teron 5Step Regulator Base,LF-HAR-E57,500.0,CRITICAL (Critical)
MLWM-21076-K-HAR,No Description,DKS-1562,1000.0,CRITICAL (Critical)
MLWM-21076-P-HAR,No Description,DKS-1562,1000.0,CRITICAL (Critical)
MLWM-21076-P-HAR,Teron 5Step Regulator Plate,LF-HAR-E57,1790.0,CRITICAL (Critical)
MLWM-21081-P-HAR,Teron TV Plate,LF-HAR-E57,1600.0,CRITICAL (Critical)
MLWM-21086-P-HAR,Teron Tel Jack Plate,LF-HAR-E57,1100.0,CRITICAL (Critical)
MLWM-21091-B-HAR,Teron USB Charger Base,LF-HAR-E57,900.0,CRITICAL (Critical)
MLWM-21096-T-HAR,Teron Night Lamp Top,LF-HAR-E57,780.0,CRITICAL (Critical)
MLWM-21110-P-HAR,Teron MCB SP Plate,LF-HAR-E57,970.0,CRITICAL (Critical)
MLWM-21302-B-HAR,No Description,LF-HAR-E57,415.0,CRITICAL (Critical)
MLWM-21302-T-HAR,No Description,LF-HAR-E57,500.0,CRITICAL (Critical)
MLWM-21303-B-HAR,No Description,LF-HAR-E57,40.0,CRITICAL (Critical)
MLWM-21303-T-HAR,No Description,LF-HAR-E57,340.0,CRITICAL (Critical)
MLWM-21304-B-HAR,No Description,LF-HAR-E57,740.0,CRITICAL (Critical)
MLWM-21304-T-HAR,No Description,LF-HAR-E57,1100.0,CRITICAL (Critical)
MLWM-21306-T-HAR,No Description,LF-HAR-E57,605.0,CRITICAL (Critical)
MLWM-21306-T-HAR,Teron 6M Plate - Top,LF-HAR-E57,795.0,CRITICAL (Critical)
MLWM-21309-B-HAR,Teron 8M Sq Plate - Base,LF-HAR-E57,50.0,CRITICAL (Critical)
MLWM-21309-B-HAR,Teron 8M Sq Plate - Base - With Material,LF-HAR-E57,2700.0,CRITICAL (Critical)
MLWM-21309-T-HAR,Teron 8M Sq Plate - Top,LF-HAR-E57,700.0,CRITICAL (Critical)
MLWM-21318-B-HAR,Teron 18M Plate - Base - With Material,LF-HAR-E57,780.0,CRITICAL (Critical)
MLWM-21318-T-HAR,Teron 18M Plate - Top,LF-HAR-E57,100.0,CRITICAL (Critical)
MLWM-21318-T-HAR,Teron 18M Plate - Top - With Material,LF-HAR-E57,1240.0,CRITICAL (Critical)
MLWM-21402-T-DB-HAR,Teron 2M Plate Denim Blue - Top With Material - HAR,LF-HAR-E57,300.0,CRITICAL (Critical)
MLWM-21402-T-SB-HAR,No Description,LF-HAR-E57,415.0,CRITICAL (Critical)
MLWM-21403-T-DB-HAR,Teron 3M Plate Denim Blue- Top With Material - HAR,LF-HAR-E57,550.0,CRITICAL (Critical)
MLWM-21403-T-SB-HAR,No Description,LF-HAR-E57,200.0,CRITICAL (Critical)
MLWM-21408-T-DB-HAR,Teron 8M Hor Plate Denim Blue - Top With Material - HAR,LF-HAR-E57,570.0,CRITICAL (Critical)
MLWM-21409-T-DB-HAR,Teron 8M Sq Plate Denim Blue - Top With Material - HAR,LF-HAR-E57,500.0,CRITICAL (Critical)
MLWM-21409-T-SB-HAR,Teron 8M Sq Plate Smart Beige - Top With Material - HAR,LF-HAR-E57,190.0,CRITICAL (Critical)
MLWM-21412-T-SB-HAR,No Description,LF-HAR-E57,200.0,CRITICAL (Critical)
MLWM-21418-T-SB-HAR,Teron 18M Plate Smart Beige - Top With Material - HAR,LF-HAR-E57,100.0,CRITICAL (Critical)
MLWM-21501-B-HAR,Broad Switch Base,LF-HAR-E57,8320.0,CRITICAL (Critical)
MLWM-21501-K-HAR,Broad Switch knob,LF-HAR-E57,2340.0,CRITICAL (Critical)
MLWM-21506-B-HAR,Broad Switch 2 way Base,LF-HAR-E57,2230.0,CRITICAL (Critical)
MLWM-21506-S-HAR,Broad Switch 2 way Spark Patti,LF-HAR-E57,12100.0,CRITICAL (Critical)
MLWM-21516-B-HAR,Broad 1way Switch 16A Base,LF-HAR-E57,13.0,CRITICAL (Critical)
MLWM-21516-S-HAR,Broad 1way Switch 16A Spark Patti,LF-HAR-E57,50000.0,CRITICAL (Critical)
MLWM-21526-B-HAR,Teron Dual (2M) Switch Base,LF-HAR-E57,800.0,CRITICAL (Critical)
MLWM-2186-C,Fashion / Dome Ceiling Rose Cover  -  With Material,LF-SIL-017,40000.0,CRITICAL (Critical)
MLWM-2191-B-SIL,Single Adapter Body,LF-SIL-017,16666.0,CRITICAL (Critical)
